gvkey,datadate,fyear,company_name,sich,at,pidom,pifo,sale,dltt,dlc,xrd,xad,ppent,txt,txfo,foreign_assets,domestic_assets,foreign_sales,domestic_sales,num_segments,foreign_pm,domestic_pm,income_shift,usr,ftr,tax_diff,ww_profit,size,leverage,rnd_intensity,ad_intensity,ppe_intensity,year_trend,post_tcja
014309,20241231,2024,INTERPARFUMS INC,2844,1411.2610,83.1690,185.2220,1452.3250,136.189,56.005,0,280.5,178.3760,64.958,50.557,1073.326,352.139,941.018,511.307,2,0.1968315165,0.1626596155,0.0341719011,0.21,0.2729535368,0.0629535368,0.1848009227,7.2522389099,0.1361860067,0,0.1931385881,0.1263947633,14,1
014311,20101231,2010,POLARIS INC,3790,1061.6470,210.1550,8.3860,1991.1390,100,100,84.94,40.833,184.0110,71.403,6.783,188.464,873.183,585.173,1405.966,3,0.0143308047,0.1494737426,-0.135142938,0.35,0.8088480801,0.4588480801,0.1097567774,6.9675767548,0.1883865353,0.0426590007,0.0205073578,0.1733259737,0,0
014311,20111231,2011,POLARIS INC,3790,1228.0240,329.0600,17.5660,2656.9490,104.6,2.653,105.631,48.877,213.7780,119.051,6.374,270.527,957.497,792.85,1864.099,3,0.0221555149,0.1765249592,-0.154369444,0.35,0.3628600706,0.0128600706,0.1304601631,7.1131616525,0.0873378696,0.0397565027,0.018395912,0.1740829169,1,0
014311,20121231,2012,POLARIS INC,3790,1486.4920,458.6350,21.2080,3209.7820,104.292,2.887,127.361,58.752,253.3690,167.533,8.593,273.57,1212.922,898.839,2310.943,3,0.0235948818,0.1984622728,-0.174867391,0.35,0.4051772916,0.0551772916,0.1494939532,7.3041742607,0.0721019689,0.0396790187,0.0183040468,0.1704476042,2,0
014359,20101231,2010,PIONEER NATURAL RESOURCES CO,1311,9679.1020,741.8170,5.8790,1803.2570,2601.67,0,0,0,7847.3280,272.317,14.308,691.961,8987.141,84.961,1718.296,4,0.0691964548,0.4317166542,-0.362520199,0.35,2.4337472359,1,0.4146364051,9.1777244074,0.2687924975,0,0,0.8107495923,0,0
014370,20181231,2018,MANPOWERGROUP,7363,8519.8000,203.7000,551.0000,21991.2000,1025.3,50.1,0,27.9,152.6000,198,181.9,6110.8,1888.1,19382.3,2608.9,7,0.0284279987,0.0780788838,-0.049650885,0.21,0.3301270417,0.1201270417,0.0343182728,9.0501481454,0.1262236203,0,0.0012686893,0.0179112186,8,1
014370,20191231,2019,MANPOWERGROUP,7363,9223.8000,268.9000,416.6000,20863.5000,1349.1,183.1,0,25.7,591.8000,219.8,243.6,7070,2153.8,18272.9,2590.6,8,0.0227987895,0.1037983479,-0.080999558,0.21,0.5847335574,0.3747335574,0.0328564239,9.1295423791,0.1661137492,0,0.0012318163,0.0641601075,9,1
014370,20201231,2020,MANPOWERGROUP,7363,9328.2000,61.4000,86.3000,18001.0000,1408.6,139.7,0,22.2,535.8000,123.9,124.6,7224.4,2103.8,15673.8,2327.2,8,0.0055060036,0.026383637,-0.020877633,0.21,1.4438006952,1,0.0082050997,9.1407973492,0.165980575,0,0.0012332648,0.0574387342,10,1
014370,20211231,2021,MANPOWERGROUP,7363,9828.9000,134.5000,433.6000,20724.4000,841.5,662.6,0,28.1,490.2000,185.7,163.5,5997.7,3434.6,18018.8,2743.3,7,0.0240637556,0.0490285423,-0.024964787,0.21,0.3770756458,0.1670756458,0.0274121326,9.1930823045,0.1530283145,0,0.0013558897,0.0498733327,11,1
014370,20221231,2022,MANPOWERGROUP,7363,9130.4000,176.2000,380.9000,19827.5000,1226.5,132.1,0,29.6,477.9000,183.3,154.1,5453.6,3232.7,16539.5,3368.1,7,0.0230297167,0.0523143612,-0.029284644,0.21,0.4045681281,0.1945681281,0.0280973396,9.1193647842,0.1487996145,0,0.0014928761,0.052341628,12,1
014370,20231231,2023,MANPOWERGROUP,7363,8830.2000,40.7000,165.2000,18914.5000,1313.7,112.3,0,28.9,543.9000,117.1,133.3,5284.2,3050.4,16134.2,2866.2,7,0.0102391194,0.014199986,-0.003960867,0.21,0.8069007264,0.5969007264,0.0108858283,9.0859329434,0.161491246,0,0.0015279283,0.0615954339,13,1
014370,20241231,2024,MANPOWERGROUP,7363,8201.0000,10.8000,246.0000,17853.9000,1208.4,122,0,28.3,479.7000,111.7,140.9,4969.4,2902.4,15142.2,2766.6,7,0.016245988,0.0039037085,0.0123422795,0.21,0.5727642276,0.3627642276,0.014383412,9.012011377,0.162224119,0,0.0015850879,0.0584928667,14,1
014623,20101231,2010,NOVELLUS SYSTEMS INC,3559,1832.3970,47.0380,257.6200,1349.1580,105.992,0.1,174.74,1.1,218.5690,42.326,16.703,589.881,1242.516,1050.798,298.36,4,0.2451660548,0.1576551817,0.0875108731,0.35,0.0648358047,-0.285164195,0.2258134333,7.5133802248,0.0578979337,0.1295178178,0.0008153233,0.1192803743,0,0
014623,20111231,2011,NOVELLUS SYSTEMS INC,3559,1936.6350,80.6930,212.4560,1352.8500,375.361,0,185.98,1.5,208.7640,42.47,12.041,718.313,1218.322,980.727,372.123,4,0.2166311318,0.2168449679,-0.000213836,0.35,0.0566752645,-0.293324735,0.2166899508,7.5687072099,0.1938212415,0.1374727427,0.0011087704,0.1077972876,1,0
014898,20101231,2010,3D SYSTEMS CORP,3559,208.8000,15.2730,4.4660,159.8680,8.055,0.224,10.725,0.816,27.6690,0.173,1.366,95.551,113.249,87.416,72.452,5,0.0510890455,0.2108016342,-0.159712589,0.35,0.3058665472,-0.044133453,0.1234706133,5.341376856,0.0396503831,0.0670865964,0.005104211,0.1325143678,0,0
014898,20121231,2012,3D SYSTEMS CORP,3559,677.4420,34.1050,9.1740,353.6330,87.974,0.174,23.203,3.972,34.3530,4.338,3.527,176.285,501.157,157.219,196.414,5,0.0583517259,0.1736383354,-0.115286609,0.35,0.3844560715,0.0344560715,0.1223839404,6.5183239402,0.1301188884,0.0656132205,0.0112319834,0.0507098763,2,0
014898,20131231,2013,3D SYSTEMS CORP,3559,1097.8560,55.8260,8.1800,513.4000,18.693,0.187,43.489,6.01,45.2080,19.887,3.165,348.21,870.208,311.184,284.752,6,0.0262866985,0.1960513008,-0.169764602,0.35,0.3869193154,0.0369193154,0.124670822,7.0011144659,0.0171971552,0.0847078302,0.0117062719,0.0411784423,3,0
014934,20101231,2010,DEVON ENERGY CORP,1311,32927.0000,2943.0000,625.0000,9940.0000,3819,1811,0,0,19652.0000,1235,256,14607,18320,2647,7293,3,0.2361163581,0.4035376388,-0.167421281,0.35,0.4096,0.0596,0.3589537223,10.402048269,0.1709842986,0,0,0.5968354238,0,0
015027,20101231,2010,TOR MINERALS INTL INC,2810,37.1710,1.2280,1.0750,31.0160,4.041,1.626,0,0,18.9520,0.016,0,23.571,13.6,11.436,19.58,4,0.0940013991,0.0627170582,0.0312843409,0.35,,,0.074251999,3.6155288874,0.152457561,0,0,0.509859837,0,0
015027,20111231,2011,TOR MINERALS INTL INC,2810,47.9670,1.9180,1.9660,41.0210,3.829,5.072,0,0,20.1380,0.048,0.021,30.917,17.05,16.461,24.56,4,0.1194338133,0.0780944625,0.0413393507,0.35,0.010681587,-0.339318413,0.094683211,3.8705132745,0.185565076,0,0,0.4198303,1,0
015027,20121231,2012,TOR MINERALS INTL INC,2810,54.4460,2.8290,3.2230,56.6530,2.328,3.738,0,0,22.9330,1.024,0.133,33.684,20.762,23.39,33.263,4,0.137793929,0.0850494543,0.0527444747,0.35,0.0412659013,-0.308734099,0.1068257639,3.9972093848,0.1114131433,0,0,0.4212063329,2,0
015459,20101231,2010,TREDEGAR CORP,3081,580.3420,30.7230,10.0600,740.4750,0.228,0.222,13.625,0,206.8370,13.756,4.308,123.357,341.97,175.163,547.5,7,0.0574322203,0.0561150685,0.0013171518,0.35,0.4282306163,0.0782306163,0.0550768088,6.3636175849,0.0007754048,0.0184003511,0,0.356405361,0,0
015459,20111231,2011,TREDEGAR CORP,3081,778.5890,30.5940,9.2980,797.5970,125,0,13.219,0,257.2740,10.648,4.5,284.059,384.672,197.391,581.718,7,0.0471044779,0.0525924933,-0.005488015,0.35,0.4839750484,0.1339750484,0.0500152333,6.6574833072,0.1605468354,0.0165735327,0,0.3304362122,1,0
015459,20121231,2012,TREDEGAR CORP,3081,783.1650,35.4880,26.0160,882.1880,128,0,13.162,0,253.4170,18.319,7.372,268.299,412.822,264.383,592.959,7,0.0984026961,0.0598489946,0.0385537015,0.35,0.2833640836,-0.066635916,0.0697175659,6.6633434018,0.1634393774,0.0149197223,0,0.3235805992,2,0
015459,20131231,2013,TREDEGAR CORP,3081,793.0080,37.3800,15.5520,959.3460,139,0,12.669,0,282.5600,16.995,4.737,272.567,419.234,257.17,673.551,6,0.0604736167,0.0554969111,0.0049767055,0.35,0.3045910494,-0.045408951,0.055175088,6.6758333099,0.1752819644,0.0132058715,0,0.356314186,3,0
015459,20141231,2014,TREDEGAR CORP,3081,788.6260,38.4020,7.0140,951.8260,137.25,0,12.147,0,269.9570,9.387,4.102,280.266,409.272,246.66,676.373,6,0.0284359037,0.0567763645,-0.028340461,0.35,0.5848303393,0.2348303393,0.0477146033,6.6702921907,0.1740368692,0.0127617863,0,0.3423130863,4,0
015459,20161231,2016,TREDEGAR CORP,3081,651.1620,26.2840,1.3990,828.3410,95,0,19.122,0,260.7250,3.217,3.255,215.627,367.406,191.726,607.546,6,0.0072968716,0.0432625678,-0.035965696,0.35,2.3266619014,1,0.0334198114,6.4787584592,0.1458930343,0.0230846958,0,0.4003995933,6,0
015459,20181231,2018,TREDEGAR CORP,3081,707.3730,17.6630,18.7050,1065.4710,101.5,0,18.707,0,228.3690,11.526,2.09,117.878,454.178,174.814,732.834,6,0.1069994394,0.0241023206,0.0828971188,0.21,0.1117348303,-0.09826517,0.0341332613,6.5615581081,0.1434886545,0.0175574934,0,0.3228409905,8,1
015459,20191231,2019,TREDEGAR CORP,3081,712.6680,35.7310,22.4410,972.3580,59.689,3.002,19.636,0,262.1100,9.913,1.801,208.239,403.366,163.002,700.85,7,0.1376731574,0.0509823785,0.0866907788,0.21,0.0802548906,-0.129745109,0.0598257021,6.5690156738,0.0879666268,0.0201942083,0,0.3677869639,9,1
015459,20211231,2021,TREDEGAR CORP,3081,523.5840,22.8850,44.3360,826.4550,85.831,2.158,6.347,0,184.2280,9.284,13.521,94.136,398.749,96.792,701.431,4,0.4580543847,0.03262616,0.4254282247,0.21,0.3049666185,0.0949666185,0.0813365519,6.2606974759,0.1680513537,0.007679789,0,0.3518594915,11,1
015459,20221231,2022,TREDEGAR CORP,3081,542.0930,3.1850,29.5850,938.5640,149.738,2.035,6.214,0,200.4320,4.389,3.071,128.581,413.512,118.522,734.817,4,0.249616105,0.0043344125,0.2452816925,0.21,0.1038026027,-0.106197397,0.0349150404,6.2954375734,0.2799759451,0.0066207526,0,0.369737296,12,1
016478,20131231,2013,EOG RESOURCES INC,1311,30574.2380,3268.7270,168.1590,14233.0460,5906.642,6.579,0,0,26148.8360,1239.777,134.379,3786.29,27668.713,1186.841,13367.561,4,0.1416862073,0.2445268063,-0.102840599,0.35,0.7991186912,0.4491186912,0.2414722752,10.327913038,0.1934053434,0,0,0.8552571613,3,0
016478,20181231,2018,EOG RESOURCES INC,1311,33934.4740,4084.1560,156.8420,17011.2020,5170.169,913.093,0,0,28075.5190,821.958,65.615,755.741,33178.733,461.171,16550.031,3,0.3400951057,0.2467763353,0.0933187704,0.21,0.4183509519,0.2083509519,0.2493061925,10.432186709,0.1792649563,0,0,0.8273450474,8,1
016478,20191231,2019,EOG RESOURCES INC,1311,37124.6080,3466.5780,78.6890,17122.0020,4590.919,1383.889,0,0,31137.5950,810.357,75.013,849.666,36274.942,335.41,16786.592,3,0.2346054083,0.2065087422,0.0280966661,0.21,0.9532844489,0.7432844489,0.2070591395,10.522035317,0.1609392886,0,0,0.8387319537,9,1
016478,20211231,2021,EOG RESOURCES INC,1311,38236.0000,5787.0000,146.0000,18517.0000,5630,277,0,0,29169.0000,1269,103,800,37436,320,18197,3,0.45625,0.3180194538,0.1382305462,0.21,0.7054794521,0.4954794521,0.3204082735,10.551532759,0.1544879171,0,0,0.7628674548,11,1
016478,20221231,2022,EOG RESOURCES INC,1311,41371.0000,9752.0000,149.0000,25510.0000,4379,1579,0,0,30275.0000,2142,62,1022,40349,311,25199,3,0.4790996785,0.3869994841,0.0921001944,0.21,0.4161073826,0.2061073826,0.388122305,10.630335431,0.1440139228,0,0,0.7317928017,12,1
016478,20231231,2023,EOG RESOURCES INC,1311,43857.0000,9576.0000,113.0000,24000.0000,4441,359,0,0,33271.0000,2095,5,1183,42674,228,23772,3,0.4956140351,0.4028268551,0.09278718,0.21,0.0442477876,-0.165752212,0.4037083333,10.68868962,0.1094466106,0,0,0.7586246209,13,1
016478,20241231,2024,EOG RESOURCES INC,1311,47186.0000,8157.0000,61.0000,23582.0000,4945,847,0,0,35217.0000,1815,2,1410,45776,316,23266,3,0.1930379747,0.3505974383,-0.157559464,0.21,0.0327868852,-0.177213115,0.3484861335,10.761852517,0.1227482728,0,0,0.7463442547,14,1
017699,20131231,2013,CST BRANDS INC,5500,2303.0000,111.0000,104.0000,10750.0000,1006,36,0,0,1326.0000,76,18,799,1472,5016,7761,2,0.0207336523,0.0143022806,0.0064313717,0.35,0.1730769231,-0.176923077,0.02,7.7419678998,0.4524533218,0,0,0.5757707338,3,0
018578,20131231,2013,RE/MAX HOLDINGS INC,6531,352.8230,23.7290,7.3670,158.8620,211.104,17.3,0,1.148,2.5830,2.844,2.068,7.362,345.461,34.176,124.686,3,0.2155606273,0.1903100589,0.0252505685,0.35,0.28071128,-0.06928872,0.1957422165,5.8659665148,0.6473614249,0,0.0072263978,0.0073209513,3,0
018578,20141231,2014,RE/MAX HOLDINGS INC,6531,358.3270,40.1030,13.8240,170.9840,202.213,9.46,0,1.152,2.6610,9.948,3.383,8.362,349.965,32.526,138.458,3,0.4250138351,0.2896401797,0.1353736554,0.35,0.2447193287,-0.105280671,0.3153920835,5.8814459773,0.5907257896,0,0.0067374725,0.0074261778,4,0
018578,20151231,2015,RE/MAX HOLDINGS INC,6531,385.3130,52.1270,11.2530,176.8680,187.079,14.805,0,0.917,2.3950,12.03,3.019,10.745,374.568,30.018,146.85,3,0.374875075,0.3549676541,0.0199074209,0.35,0.2682840132,-0.081715987,0.3583463374,5.954055991,0.523948063,0,0.0051846575,0.0062157259,5,0
018875,20201231,2020,EXP WORLD HOLDINGS INC,6531,242.1870,31.3560,0.0470,1798.2850,0.074,0.746,0,5.223,8.6670,0.413,0.466,16.953,225.234,89.914,1708.371,2,0.0005227217,0.018354327,-0.017831605,0.21,9.914893617,1,0.0174627492,5.489710155,0.0033858134,0,0.0029044339,0.0357863965,10,1
019172,20150630,2015,GOLD.COM INC,5051,325.9020,8.9520,0.1960,6070.2340,0,195.925,0,0.6,2.8500,2.097,0.049,23.856,302.046,664.033,5406.201,7,0.0002951661,0.0016558763,-0.00136071,0.35,0.25,-0.1,0.0015070259,5.7865967227,0.6011776546,0,0.000098843,0.0087449601,5,0
019172,20160630,2016,GOLD.COM INC,5051,437.1470,15.4530,0.1110,6784.0390,0,275.71,0,0.645,3.4820,6.293,0.052,23.526,413.621,549.206,6234.833,7,0.00020211,0.0024784946,-0.002276385,0.35,0.4684684685,0.1184684685,0.0022942085,6.080269523,0.6307031731,0,0.0000950761,0.007965284,6,0
019172,20190630,2019,GOLD.COM INC,5051,705.3620,3.2510,0.0260,4783.1570,91.859,462.649,0,2.461,6.7310,1.015,0.006,16.075,689.287,548.236,4234.921,6,0.0000474248,0.0007676649,-0.00072024,0.21,0.2307692308,0.0207692308,0.0006851124,6.5587111462,0.7861325107,0,0.0005145137,0.0095426178,9,1
019172,20200630,2020,GOLD.COM INC,5051,758.0350,37.8550,0.0230,5461.0940,96.319,379.191,0,2.2,9.8980,6.387,0.006,34.783,723.252,2409.772,3051.322,6,9.5444714E-6,0.0124060981,-0.012396554,0.21,0.2608695652,0.0508695652,0.0069359729,6.6307295587,0.627292935,0,0.0004028497,0.0130574446,10,1
019172,20210630,2021,GOLD.COM INC,5051,1191.5810,192.7710,0.0300,7613.0150,98.54,479.309,0,5,14.3110,31.877,0.097,29.386,1162.195,2944.691,4668.324,6,0.0000101878,0.0412934064,-0.041283219,0.21,3.2333333333,1,0.0253251833,7.0830362758,0.4849431134,0,0.00065677,0.0120100942,11,1
019172,20220630,2022,GOLD.COM INC,5051,1442.6590,166.3790,0.0380,8159.2540,100.045,558.403,0,12.178,16.3270,33.338,0.225,51.677,1390.982,2943.396,5215.858,6,0.0000129103,0.0318986828,-0.031885773,0.21,5.9210526316,1,0.0203961048,7.2742432176,0.4564127767,0,0.0014925384,0.0113172967,12,1
019172,20230630,2023,GOLD.COM INC,5051,1545.5710,203.1390,0.0310,9286.5610,4.44,689.147,0,15.877,17.6320,46.401,0.037,45.016,1500.555,3652.138,5634.423,5,8.4881787E-6,0.0360532037,-0.036044715,0.21,1.1935483871,0.9835483871,0.0218778512,7.3431487003,0.448757773,0,0.0017096749,0.0114080815,13,1
019305,20101231,2010,PREFORMED LINE PRODUCTS CO,3640,280.9790,9.0070,21.1760,338.3050,9.775,2.711,1.7,1.6,76.2660,7.175,5.498,152.007,67.268,140.285,118.325,3,0.1509498521,0.0761208536,0.0748289985,0.35,0.2596335474,-0.090366453,0.0892183089,5.6382799334,0.0444374847,0.0050250514,0.0047294601,0.2714295374,0,0
019305,20111231,2011,PREFORMED LINE PRODUCTS CO,3640,327.3480,18.8420,27.1520,424.4040,28.311,2.795,2.4,1.8,82.8600,15.01,8.896,171.639,82.478,178.114,146.146,3,0.1524416946,0.1289258687,0.023515826,0.35,0.3276370065,-0.022362994,0.1083731539,5.7910238252,0.0950242555,0.0056549891,0.0042412418,0.2531251146,1,0
019305,20121231,2012,PREFORMED LINE PRODUCTS CO,3640,333.0640,21.7540,23.0730,439.1920,9.322,0.468,2.1,1.8,93.3260,15.541,7.885,180.807,84.192,184.581,162.027,3,0.1250020316,0.1342615737,-0.009259542,0.35,0.3417414294,-0.008258571,0.1020669775,5.8083346637,0.0293937502,0.0047815079,0.0040984353,0.2802044052,2,0
019305,20131231,2013,PREFORMED LINE PRODUCTS CO,3640,332.4060,16.3880,15.4060,409.7760,13.219,1.43,2.3,2,100.4610,11.207,5.018,168.474,90.414,174.225,163.033,3,0.0884258861,0.1005195267,-0.012093641,0.35,0.325717253,-0.024282747,0.0775887314,5.8063571134,0.0440696016,0.0056128226,0.0048807153,0.3022237866,3,0
019305,20141231,2014,PREFORMED LINE PRODUCTS CO,3640,353.9670,11.8100,9.6000,388.1850,31.839,2.008,2.7,2,102.5310,8.549,5.081,168.784,109.115,159.75,152.567,3,0.0600938967,0.0774086139,-0.017314717,0.35,0.5292708333,0.1792708333,0.0551541147,5.8692036884,0.0956219083,0.0069554465,0.0051521826,0.2896625957,4,0
019305,20151231,2015,PREFORMED LINE PRODUCTS CO,3640,324.5730,4.4210,7.2850,354.6660,31.939,0.606,2.9,1.7,91.9650,5.031,2.951,157.111,106.854,152.906,142.47,3,0.0476436503,0.0310310943,0.0166125561,0.35,0.4050789293,0.0550789293,0.0330057011,5.7825104723,0.1002702012,0.0081767071,0.0047932421,0.2833414979,5,0
019305,20161231,2016,PREFORMED LINE PRODUCTS CO,3640,340.9370,3.5010,17.4520,336.6340,42.943,2.763,2.7,1.8,105.1040,5.698,5.115,154.968,122.326,141.325,135.26,3,0.1234884132,0.0258834837,0.0976049296,0.35,0.2930896172,-0.056910383,0.0622426731,5.8316977095,0.1340599583,0.0080205802,0.0053470535,0.3082798288,6,0
019305,20181231,2018,PREFORMED LINE PRODUCTS CO,3640,358.7970,10.2680,22.3200,420.8780,24.96,10.49,2.4,1.9,102.9550,6.007,6.247,170.862,118.171,184.97,169.04,3,0.1206682165,0.0607430194,0.0599251971,0.21,0.2798835125,0.0698835125,0.0774286135,5.8827567689,0.0988023869,0.0057023651,0.0045143723,0.2869449856,8,1
019305,20191231,2019,PREFORMED LINE PRODUCTS CO,3640,433.5710,11.3530,20.1050,444.8610,61.968,14.112,3,1.9,136.4710,8.122,6.17,234.235,127.428,198.267,178.301,3,0.1014036627,0.0636732267,0.037730436,0.21,0.3068888336,0.0968888336,0.0707142231,6.072055566,0.1754729906,0.0067436795,0.004270997,0.3147604429,9,1
019305,20201231,2020,PREFORMED LINE PRODUCTS CO,3640,461.0870,22.7250,17.8460,466.4490,42.076,24.884,2.8,0.3,139.1040,10.81,5.093,247.96,137.689,190.98,201.277,3,0.0934443397,0.1129041073,-0.019459768,0.21,0.2853860809,0.0753860809,0.0869784264,6.1335867454,0.1452220514,0.0060027999,0.0006431571,0.3016871003,10,1
019305,20211231,2021,PREFORMED LINE PRODUCTS CO,3640,489.0180,32.5700,16.3260,517.4170,48.202,21.525,3.3,1.5,162.1740,13.175,5.065,232.964,177.288,189.083,257.602,3,0.0863430345,0.1264353538,-0.040092319,0.21,0.3102413328,0.1002413328,0.0945001807,6.1923992986,0.1425857535,0.0063778345,0.0028990157,0.3316319645,11,1
019305,20221231,2022,PREFORMED LINE PRODUCTS CO,3640,568.4790,58.8870,14.8170,637.0210,75.443,22.722,4.5,2.7,185.7630,19.305,7.346,230.168,229.751,185.002,366.819,3,0.080091026,0.1605342144,-0.080443188,0.21,0.4957818722,0.2857818722,0.1157010522,6.3429643732,0.1726800814,0.0070641313,0.0042384788,0.3267719652,12,1
019305,20231231,2023,PREFORMED LINE PRODUCTS CO,3640,603.1510,57.7360,24.6080,669.6790,56.688,15.125,5.2,2.4,219.5630,19.007,6.654,235.587,256.508,205.057,378.563,3,0.120005657,0.1525135843,-0.032507927,0.21,0.27039987,0.06039987,0.1229604034,6.40216758,0.1190630539,0.0077649142,0.0035838066,0.364026587,13,1
019305,20241231,2024,PREFORMED LINE PRODUCTS CO,3640,573.8770,19.4760,31.2940,593.7140,24.895,11.8,21.923,2.5,205.2030,13.659,9.613,225.033,245.388,236.73,266.704,3,0.1321927935,0.0730247765,0.0591680169,0.21,0.3071834857,0.0971834857,0.0855125532,6.3524150876,0.0639422733,0.0369251862,0.0042107816,0.3575731385,14,1
019911,20100930,2010,WILLIAMS CONTROLS INC,3714,34.2050,0.5800,1.1350,52.2660,0,0,4.505,0,9.0250,0.338,0.168,5.992,28.213,2.874,49.392,4,0.3949199722,0.0117427924,0.3831771798,0.35,0.1480176211,-0.201982379,0.0328129185,3.5323718322,0,0.0861937015,0,0.2638503143,0,0
019911,20110930,2011,WILLIAMS CONTROLS INC,3714,38.5410,3.5690,1.2040,61.8590,0,1.575,4.746,0,9.4460,1.439,0.283,8.195,30.346,3.486,58.373,4,0.3453815261,0.0611412811,0.284240245,0.35,0.2350498339,-0.114950166,0.0771593463,3.6517226097,0.0408655717,0.0767228698,0,0.2450896448,1,0
019911,20120930,2012,WILLIAMS CONTROLS INC,3714,36.4180,4.8540,0.7540,64.3720,0,0.961,4.527,0,8.7130,2.244,0.402,7.798,28.62,3.908,60.464,4,0.192937564,0.0802791744,0.1126583896,0.35,0.5331564987,0.1831564987,0.087118623,3.5950631579,0.0263880499,0.0703256074,0,0.2392498215,2,0
019927,20151231,2015,MOELIS & CO,6282,539.4610,140.4770,3.5870,551.8630,0,0,0,0,8.6980,23.847,4.314,75.477,463.984,107.865,443.998,3,0.0332545311,0.3163910648,-0.283136534,0.35,1.2026763312,0.8526763312,0.2610502969,6.2905704929,0,0,0,0.0161235011,5,0
019927,20181231,2018,MOELIS & CO,6282,914.3750,237.9200,0.5320,885.8400,0,0,0,0,12.7310,30.448,1.393,158.322,756.053,154.575,731.265,3,0.003441695,0.3253540098,-0.321912315,0.21,2.6184210526,1,0.2691817936,6.8182407718,0,0,0,0.0139231716,8,1
019927,20201231,2020,MOELIS & CO,6282,1196.4440,264.0470,6.0660,943.2760,196.614,0,0,0,227.0460,51.675,1.517,183.613,1012.831,148.939,794.337,3,0.0407280833,0.3324118101,-0.291683727,0.21,0.2500824266,0.0400824266,0.2863562732,7.0871091031,0.1643319704,0,0,0.1897673439,10,1
019927,20211231,2021,MOELIS & CO,6282,1555.6810,468.7250,67.5880,1540.6110,191.89,0,0,0,223.2460,113.335,10.619,199.488,1356.193,227.819,1312.792,3,0.2966741141,0.3570443757,-0.060370262,0.21,0.1571136888,-0.052886311,0.3481170782,7.3496686709,0.12334791,0,0,0.1435037132,11,1
019927,20221231,2022,MOELIS & CO,6282,1216.8690,164.6230,51.6970,985.2970,192.762,0,0,0,209.4930,47.638,5.901,222.53,994.339,211.428,773.869,3,0.2445134987,0.2127272187,0.03178628,0.21,0.1141458885,-0.095854111,0.2195480145,7.1040364455,0.1584081771,0,0,0.1721573974,12,1
019927,20241231,2024,MOELIS & CO,6282,1378.9360,185.9570,10.0550,1194.5450,223.235,0,0,0,245.8210,44.521,4.833,209.7,1169.236,214.646,979.899,3,0.046844572,0.1897715989,-0.142927027,0.21,0.4806563899,0.2706563899,0.1640892557,7.2290674663,0.1618893118,0,0,0.1782686071,14,1
020020,20121231,2012,CIVEO CORP,7011,2132.9250,29.8940,300.3140,1090.9750,481.813,10.092,0,0,1317.5320,84.266,61.261,1950.666,178.229,993.374,97.601,4,0.3023171535,0.3062878454,-0.003970692,0.35,0.203989824,-0.146010176,0.3026723802,7.6652495561,0.2306246117,0,0,0.6177113588,2,0
020020,20211231,2021,CIVEO CORP,7011,672.7340,2.4980,3.3750,594.4630,158.031,34.82,0,0,408.3230,3.376,0.165,990.837,22.595,572.452,22.011,3,0.0058956908,0.1134887102,-0.107593019,0.21,0.0488888889,-0.161111111,0.0098795047,6.5113500063,0.2866675387,0,0,0.606960552,11,1
020020,20221231,2022,CIVEO CORP,7011,566.1840,3.0400,7.6920,697.0520,115.276,32.24,0,0,317.6120,4.402,0.194,925.435,10.465,674.249,22.803,3,0.0114082483,0.1333157918,-0.121907543,0.21,0.0252210088,-0.184778991,0.0153962689,6.3389191137,0.2605442754,0,0,0.5609695788,12,1
020126,20140331,2013,ADVANCED DRAINAGE SYSTEMS,3080,937.5950,29.1210,7.9200,1069.0090,442.895,11.153,0,2.335,292.0820,22.575,1.347,114.06,795.646,139.297,877.744,2,0.0568569316,0.0331770995,0.0236798321,0.35,0.1700757576,-0.179924242,0.0346498486,6.843318086,0.4842687941,0,0.002184266,0.3115225657,3,0
020126,20150331,2014,ADVANCED DRAINAGE SYSTEMS,3080,1041.6990,17.3120,7.2170,1180.0730,435.818,25.311,0,2.477,377.0670,9.443,0.83,115.167,835.736,133.617,935.392,2,0.0540125882,0.0185077486,0.0355048396,0.35,0.1150062353,-0.234993765,0.0207860022,6.948608313,0.4426700995,0,0.0020990227,0.3619730844,4,0
020126,20160331,2015,ADVANCED DRAINAGE SYSTEMS,3080,1040.4470,45.1590,14.1400,1290.6780,372.154,55.101,0,3.15,391.7440,23.498,3.791,168.624,942.267,152.14,1027.933,2,0.0929407125,0.0439318516,0.0490088609,0.35,0.2681046676,-0.081895332,0.0459440697,6.9474057075,0.4106456167,0,0.0024405777,0.376515094,5,0
020126,20170331,2016,ADVANCED DRAINAGE SYSTEMS,3080,1046.2850,59.5430,5.2880,1257.2610,369.559,59.239,0,3.1,406.8580,24.615,3.04,147.814,949.618,176.882,1113.796,2,0.0298956366,0.0534595204,-0.023563884,0.35,0.5748865356,0.2248865356,0.0515652677,6.9530010741,0.4098290619,0,0.0024656774,0.3888596319,6,0
020126,20190331,2018,ADVANCED DRAINAGE SYSTEMS,3080,1042.1590,103.5590,8.0510,1384.7330,270.157,49.049,0,3.8,398.8910,30.049,2.05,142.822,904.718,155.922,1174.432,2,0.0516347918,0.0881779447,-0.036543153,0.21,0.2546267544,0.0446267544,0.0806003757,6.9490498018,0.3062929937,0,0.0027442113,0.3827544549,8,1
