gvkey,datadate,fyear,company_name,sich,at,pidom,pifo,sale,dltt,dlc,xrd,xad,ppent,txt,txfo,foreign_assets,domestic_assets,foreign_sales,domestic_sales,num_segments,num_foreign_segs,num_domestic_segs,foreign_pm,domestic_pm,income_shift,usr,ftr,tax_diff,ww_profit,size,leverage,rnd_intensity,ad_intensity,ppe_intensity,year_trend,post_tcja
018578,20131231,2013,RE/MAX HOLDINGS INC,6531,352.8230,23.7290,7.3670,158.8620,211.104,17.3,0,1.148,2.5830,2.844,2.068,7.362,345.461,34.176,124.686,3,2,1,0.2155606273,0.1903100589,0.0252505685,0.35,0.28071128,-0.06928872,0.1957422165,5.8659665148,0.6473614249,0,0.0072263978,0.0073209513,3,0
018578,20141231,2014,RE/MAX HOLDINGS INC,6531,358.3270,40.1030,13.8240,170.9840,202.213,9.46,0,1.152,2.6610,9.948,3.383,8.362,349.965,32.526,138.458,3,2,1,0.4250138351,0.2896401797,0.1353736554,0.35,0.2447193287,-0.105280671,0.3153920835,5.8814459773,0.5907257896,0,0.0067374725,0.0074261778,4,0
018578,20151231,2015,RE/MAX HOLDINGS INC,6531,385.3130,52.1270,11.2530,176.8680,187.079,14.805,0,0.917,2.3950,12.03,3.019,10.745,374.568,30.018,146.85,3,2,1,0.374875075,0.3549676541,0.0199074209,0.35,0.2682840132,-0.081715987,0.3583463374,5.954055991,0.523948063,0,0.0051846575,0.0062157259,5,0
018875,20201231,2020,EXP WORLD HOLDINGS INC,6531,242.1870,31.3560,0.0470,1798.2850,0.074,0.746,0,5.223,8.6670,0.413,0.466,16.953,225.234,89.914,1708.371,2,1,1,0.0005227217,0.018354327,-0.017831605,0.21,9.914893617,1,0.0174627492,5.489710155,0.0033858134,0,0.0029044339,0.0357863965,10,1
019172,20150630,2015,GOLD.COM INC,5051,325.9020,8.9520,0.1960,6070.2340,0,195.925,0,0.6,2.8500,2.097,0.049,23.856,302.046,664.033,5406.201,7,6,1,0.0002951661,0.0016558763,-0.00136071,0.35,0.25,-0.1,0.0015070259,5.7865967227,0.6011776546,0,0.000098843,0.0087449601,5,0
019172,20160630,2016,GOLD.COM INC,5051,437.1470,15.4530,0.1110,6784.0390,0,275.71,0,0.645,3.4820,6.293,0.052,23.526,413.621,549.206,6234.833,7,6,1,0.00020211,0.0024784946,-0.002276385,0.35,0.4684684685,0.1184684685,0.0022942085,6.080269523,0.6307031731,0,0.0000950761,0.007965284,6,0
019172,20190630,2019,GOLD.COM INC,5051,705.3620,3.2510,0.0260,4783.1570,91.859,462.649,0,2.461,6.7310,1.015,0.006,16.075,689.287,548.236,4234.921,6,5,1,0.0000474248,0.0007676649,-0.00072024,0.21,0.2307692308,0.0207692308,0.0006851124,6.5587111462,0.7861325107,0,0.0005145137,0.0095426178,9,1
019172,20200630,2020,GOLD.COM INC,5051,758.0350,37.8550,0.0230,5461.0940,96.319,379.191,0,2.2,9.8980,6.387,0.006,34.783,723.252,2409.772,3051.322,6,5,1,9.5444714E-6,0.0124060981,-0.012396554,0.21,0.2608695652,0.0508695652,0.0069359729,6.6307295587,0.627292935,0,0.0004028497,0.0130574446,10,1
019172,20210630,2021,GOLD.COM INC,5051,1191.5810,192.7710,0.0300,7613.0150,98.54,479.309,0,5,14.3110,31.877,0.097,29.386,1162.195,2944.691,4668.324,6,5,1,0.0000101878,0.0412934064,-0.041283219,0.21,3.2333333333,1,0.0253251833,7.0830362758,0.4849431134,0,0.00065677,0.0120100942,11,1
019172,20220630,2022,GOLD.COM INC,5051,1442.6590,166.3790,0.0380,8159.2540,100.045,558.403,0,12.178,16.3270,33.338,0.225,51.677,1390.982,2943.396,5215.858,6,5,1,0.0000129103,0.0318986828,-0.031885773,0.21,5.9210526316,1,0.0203961048,7.2742432176,0.4564127767,0,0.0014925384,0.0113172967,12,1
019172,20230630,2023,GOLD.COM INC,5051,1545.5710,203.1390,0.0310,9286.5610,4.44,689.147,0,15.877,17.6320,46.401,0.037,45.016,1500.555,3652.138,5634.423,5,4,1,8.4881787E-6,0.0360532037,-0.036044715,0.21,1.1935483871,0.9835483871,0.0218778512,7.3431487003,0.448757773,0,0.0017096749,0.0114080815,13,1
019305,20101231,2010,PREFORMED LINE PRODUCTS CO,3640,280.9790,9.0070,21.1760,338.3050,9.775,2.711,1.7,1.6,76.2660,7.175,5.498,152.007,128.972,140.285,198.02,5,2,3,0.1509498521,0.0454853045,0.1054645476,0.35,0.2596335474,-0.090366453,0.0892183089,5.6382799334,0.0444374847,0.0050250514,0.0047294601,0.2714295374,0,0
019305,20111231,2011,PREFORMED LINE PRODUCTS CO,3640,327.3480,18.8420,27.1520,424.4040,28.311,2.795,2.4,1.8,82.8600,15.01,8.896,171.639,155.709,178.114,246.29,5,2,3,0.1524416946,0.0765033091,0.0759383855,0.35,0.3276370065,-0.022362994,0.1083731539,5.7910238252,0.0950242555,0.0056549891,0.0042412418,0.2531251146,1,0
019305,20121231,2012,PREFORMED LINE PRODUCTS CO,3640,333.0640,21.7540,23.0730,439.1920,9.322,0.468,2.1,1.8,93.3260,15.541,7.885,180.807,152.257,184.581,254.611,5,2,3,0.1250020316,0.085440142,0.0395618896,0.35,0.3417414294,-0.008258571,0.1020669775,5.8083346637,0.0293937502,0.0047815079,0.0040984353,0.2802044052,2,0
019305,20131231,2013,PREFORMED LINE PRODUCTS CO,3640,332.4060,16.3880,15.4060,409.7760,13.219,1.43,2.3,2,100.4610,11.207,5.018,168.474,163.932,174.225,254.53,5,2,3,0.0884258861,0.0643853377,0.0240405484,0.35,0.325717253,-0.024282747,0.0775887314,5.8063571134,0.0440696016,0.0056128226,0.0048807153,0.3022237866,3,0
019305,20141231,2014,PREFORMED LINE PRODUCTS CO,3640,353.9670,11.8100,9.6000,388.1850,31.839,2.008,2.7,2,102.5310,8.549,5.081,168.784,185.183,159.75,228.435,5,2,3,0.0600938967,0.0516996082,0.0083942885,0.35,0.5292708333,0.1792708333,0.0551541147,5.8692036884,0.0956219083,0.0069554465,0.0051521826,0.2896625957,4,0
019305,20151231,2015,PREFORMED LINE PRODUCTS CO,3640,324.5730,4.4210,7.2850,354.6660,31.939,0.606,2.9,1.7,91.9650,5.031,2.951,157.111,167.462,152.906,201.76,5,2,3,0.0476436503,0.0219121729,0.0257314775,0.35,0.4050789293,0.0550789293,0.0330057011,5.7825104723,0.1002702012,0.0081767071,0.0047932421,0.2833414979,5,0
019305,20161231,2016,PREFORMED LINE PRODUCTS CO,3640,340.9370,3.5010,17.4520,336.6340,42.943,2.763,2.7,1.8,105.1040,5.698,5.115,154.968,185.969,141.325,195.309,4,2,2,0.1234884132,0.0179254412,0.105562972,0.35,0.2930896172,-0.056910383,0.0622426731,5.8316977095,0.1340599583,0.0080205802,0.0053470535,0.3082798288,6,0
019305,20181231,2018,PREFORMED LINE PRODUCTS CO,3640,358.7970,10.2680,22.3200,420.8780,24.96,10.49,2.4,1.9,102.9550,6.007,6.247,170.862,187.935,184.97,235.908,4,2,2,0.1206682165,0.0435254421,0.0771427743,0.21,0.2798835125,0.0698835125,0.0774286135,5.8827567689,0.0988023869,0.0057023651,0.0045143723,0.2869449856,8,1
019305,20191231,2019,PREFORMED LINE PRODUCTS CO,3640,433.5710,11.3530,20.1050,444.8610,61.968,14.112,3,1.9,136.4710,8.122,6.17,234.235,199.336,198.267,246.594,4,2,2,0.1014036627,0.0460392386,0.0553644242,0.21,0.3068888336,0.0968888336,0.0707142231,6.072055566,0.1754729906,0.0067436795,0.004270997,0.3147604429,9,1
019305,20201231,2020,PREFORMED LINE PRODUCTS CO,3640,461.0870,22.7250,17.8460,466.4490,42.076,24.884,2.8,0.3,139.1040,10.81,5.093,247.96,213.127,190.98,275.469,4,2,2,0.0934443397,0.082495671,0.0109486687,0.21,0.2853860809,0.0753860809,0.0869784264,6.1335867454,0.1452220514,0.0060027999,0.0006431571,0.3016871003,10,1
019305,20211231,2021,PREFORMED LINE PRODUCTS CO,3640,489.0180,32.5700,16.3260,517.4170,48.202,21.525,3.3,1.5,162.1740,13.175,5.065,232.964,256.054,189.083,328.334,4,2,2,0.0863430345,0.0991977681,-0.012854734,0.21,0.3102413328,0.1002413328,0.0945001807,6.1923992986,0.1425857535,0.0063778345,0.0028990157,0.3316319645,11,1
019305,20221231,2022,PREFORMED LINE PRODUCTS CO,3640,568.4790,58.8870,14.8170,637.0210,75.443,22.722,4.5,2.7,185.7630,19.305,7.346,230.168,338.311,185.002,452.019,4,2,2,0.080091026,0.1302754973,-0.050184471,0.21,0.4957818722,0.2857818722,0.1157010522,6.3429643732,0.1726800814,0.0070641313,0.0042384788,0.3267719652,12,1
019305,20231231,2023,PREFORMED LINE PRODUCTS CO,3640,603.1510,57.7360,24.6080,669.6790,56.688,15.125,5.2,2.4,219.5630,19.007,6.654,235.587,367.564,205.057,464.622,4,2,2,0.120005657,0.1242644558,-0.004258799,0.21,0.27039987,0.06039987,0.1229604034,6.40216758,0.1190630539,0.0077649142,0.0035838066,0.364026587,13,1
019305,20241231,2024,PREFORMED LINE PRODUCTS CO,3640,573.8770,19.4760,31.2940,593.7140,24.895,11.8,21.923,2.5,205.2030,13.659,9.613,225.033,348.844,236.73,356.984,4,2,2,0.1321927935,0.054557067,0.0776357265,0.21,0.3071834857,0.0971834857,0.0855125532,6.3524150876,0.0639422733,0.0369251862,0.0042107816,0.3575731385,14,1
019661,20130331,2012,TOYOTA MOTOR CORP,3711,376841.0000,6923.0000,7984.0000,234327.0000,77929,72153,8575,3514,72762.0000,5859,2262,254991,117937,169599,56507,6,5,1,0.0470757493,0.1225157945,-0.075440045,0.35,0.2833166333,-0.066683367,0.0636162286,12.839578627,0.3982634586,0.0365941612,0.0149961379,0.1930840859,2,0
019661,20140331,2013,TOYOTA MOTOR CORP,3711,402384.0000,15741.0000,7963.0000,249484.0000,82996,75553,8842,4073,74202.0000,7456,1841,251082,125759,168823,65504,6,5,1,0.0471677437,0.2403059355,-0.193138192,0.35,0.2311942735,-0.118805726,0.095012105,12.905162136,0.3940241163,0.0354411505,0.0163256962,0.1844059406,3,0
019661,20150331,2014,TOYOTA MOTOR CORP,3711,397881.0000,14054.0000,10061.0000,227030.0000,83481,74721,8374,3627,77490.0000,7448,3070,269144,133240,172395,77089,6,5,1,0.0583601613,0.18230876,-0.123948599,0.35,0.3051386542,-0.044861346,0.1062194424,12.893908245,0.3976113461,0.0368849932,0.0159758622,0.1947567237,4,0
019661,20160331,2015,TOYOTA MOTOR CORP,3711,421879.0000,16317.0000,10220.0000,252652.0000,86925,75797,9390,4350,86643.0000,7812,2255,256486,141395,148417,78613,6,5,1,0.0688600362,0.2075610904,-0.138701054,0.35,0.2206457926,-0.129354207,0.1050338014,12.952473822,0.3857077503,0.0371657458,0.0172173583,0.2053740527,5,0
019661,20170331,2016,TOYOTA MOTOR CORP,3711,437575.0000,12775.0000,6917.0000,247708.0000,88965,82974,9313,4028,91528.0000,5645,2214,274014,147865,156381,96271,6,5,1,0.0442317161,0.1326983204,-0.088466604,0.35,0.32008096,-0.02991904,0.0794968269,12.989003399,0.3929360681,0.0375966864,0.0162610816,0.2091709993,6,0
019661,20190331,2018,TOYOTA MOTOR CORP,3711,468714.0000,14015.0000,6610.0000,272776.0000,95219,86630,9466,4423,96433.0000,5956,1327,314233,159479,179212,97432,6,5,1,0.0368836908,0.1438439117,-0.106960221,0.21,0.2007564297,-0.00924357,0.0756114907,13.057748053,0.3879743298,0.0347024665,0.0162147696,0.2057395341,8,1
019661,20200331,2019,TOYOTA MOTOR CORP,3711,489584.0000,15840.0000,7901.0000,278153.0000,101621,91999,10319,4376,101100.0000,6351,76,311214,157500,177242,95534,6,5,1,0.0445774704,0.1658048443,-0.121227374,0.21,0.0096190356,-0.200380964,0.0853523061,13.10131133,0.3954786104,0.0370982876,0.0157323487,0.2065018465,9,1
019911,20100930,2010,WILLIAMS CONTROLS INC,3714,34.2050,0.5800,1.1350,52.2660,0,0,4.505,0,9.0250,0.338,0.168,5.992,28.213,2.874,49.392,4,3,1,0.3949199722,0.0117427924,0.3831771798,0.35,0.1480176211,-0.201982379,0.0328129185,3.5323718322,0,0.0861937015,0,0.2638503143,0,0
019911,20110930,2011,WILLIAMS CONTROLS INC,3714,38.5410,3.5690,1.2040,61.8590,0,1.575,4.746,0,9.4460,1.439,0.283,8.195,30.346,3.486,58.373,4,3,1,0.3453815261,0.0611412811,0.284240245,0.35,0.2350498339,-0.114950166,0.0771593463,3.6517226097,0.0408655717,0.0767228698,0,0.2450896448,1,0
019911,20120930,2012,WILLIAMS CONTROLS INC,3714,36.4180,4.8540,0.7540,64.3720,0,0.961,4.527,0,8.7130,2.244,0.402,7.798,28.62,3.908,60.464,4,3,1,0.192937564,0.0802791744,0.1126583896,0.35,0.5331564987,0.1831564987,0.087118623,3.5950631579,0.0263880499,0.0703256074,0,0.2392498215,2,0
019927,20151231,2015,MOELIS & CO,6282,539.4610,140.4770,3.5870,551.8630,0,0,0,0,8.6980,23.847,4.314,75.477,463.984,107.865,443.998,3,2,1,0.0332545311,0.3163910648,-0.283136534,0.35,1.2026763312,0.8526763312,0.2610502969,6.2905704929,0,0,0,0.0161235011,5,0
019927,20181231,2018,MOELIS & CO,6282,914.3750,237.9200,0.5320,885.8400,0,0,0,0,12.7310,30.448,1.393,158.322,756.053,154.575,731.265,3,2,1,0.003441695,0.3253540098,-0.321912315,0.21,2.6184210526,1,0.2691817936,6.8182407718,0,0,0,0.0139231716,8,1
019927,20201231,2020,MOELIS & CO,6282,1196.4440,264.0470,6.0660,943.2760,196.614,0,0,0,227.0460,51.675,1.517,183.613,1012.831,148.939,794.337,3,2,1,0.0407280833,0.3324118101,-0.291683727,0.21,0.2500824266,0.0400824266,0.2863562732,7.0871091031,0.1643319704,0,0,0.1897673439,10,1
019927,20211231,2021,MOELIS & CO,6282,1555.6810,468.7250,67.5880,1540.6110,191.89,0,0,0,223.2460,113.335,10.619,199.488,1356.193,227.819,1312.792,3,2,1,0.2966741141,0.3570443757,-0.060370262,0.21,0.1571136888,-0.052886311,0.3481170782,7.3496686709,0.12334791,0,0,0.1435037132,11,1
019927,20221231,2022,MOELIS & CO,6282,1216.8690,164.6230,51.6970,985.2970,192.762,0,0,0,209.4930,47.638,5.901,222.53,994.339,211.428,773.869,3,2,1,0.2445134987,0.2127272187,0.03178628,0.21,0.1141458885,-0.095854111,0.2195480145,7.1040364455,0.1584081771,0,0,0.1721573974,12,1
019927,20241231,2024,MOELIS & CO,6282,1378.9360,185.9570,10.0550,1194.5450,223.235,0,0,0,245.8210,44.521,4.833,209.7,1169.236,214.646,979.899,3,2,1,0.046844572,0.1897715989,-0.142927027,0.21,0.4806563899,0.2706563899,0.1640892557,7.2290674663,0.1618893118,0,0,0.1782686071,14,1
020020,20121231,2012,CIVEO CORP,7011,2132.9250,29.8940,300.3140,1090.9750,481.813,10.092,0,0,1317.5320,84.266,61.261,1950.666,178.229,993.374,97.601,4,3,1,0.3023171535,0.3062878454,-0.003970692,0.35,0.203989824,-0.146010176,0.3026723802,7.6652495561,0.2306246117,0,0,0.6177113588,2,0
020020,20211231,2021,CIVEO CORP,7011,672.7340,2.4980,3.3750,594.4630,158.031,34.82,0,0,408.3230,3.376,0.165,990.837,22.595,572.452,22.011,3,2,1,0.0058956908,0.1134887102,-0.107593019,0.21,0.0488888889,-0.161111111,0.0098795047,6.5113500063,0.2866675387,0,0,0.606960552,11,1
020020,20221231,2022,CIVEO CORP,7011,566.1840,3.0400,7.6920,697.0520,115.276,32.24,0,0,317.6120,4.402,0.194,925.435,10.465,674.249,22.803,3,2,1,0.0114082483,0.1333157918,-0.121907543,0.21,0.0252210088,-0.184778991,0.0153962689,6.3389191137,0.2605442754,0,0,0.5609695788,12,1
020126,20140331,2013,ADVANCED DRAINAGE SYSTEMS,3080,937.5950,29.1210,7.9200,1069.0090,442.895,11.153,0,2.335,292.0820,22.575,1.347,114.06,795.646,139.297,877.744,2,1,1,0.0568569316,0.0331770995,0.0236798321,0.35,0.1700757576,-0.179924242,0.0346498486,6.843318086,0.4842687941,0,0.002184266,0.3115225657,3,0
020126,20150331,2014,ADVANCED DRAINAGE SYSTEMS,3080,1041.6990,17.3120,7.2170,1180.0730,435.818,25.311,0,2.477,377.0670,9.443,0.83,115.167,835.736,133.617,935.392,2,1,1,0.0540125882,0.0185077486,0.0355048396,0.35,0.1150062353,-0.234993765,0.0207860022,6.948608313,0.4426700995,0,0.0020990227,0.3619730844,4,0
020126,20160331,2015,ADVANCED DRAINAGE SYSTEMS,3080,1040.4470,45.1590,14.1400,1290.6780,372.154,55.101,0,3.15,391.7440,23.498,3.791,168.624,942.267,152.14,1027.933,2,1,1,0.0929407125,0.0439318516,0.0490088609,0.35,0.2681046676,-0.081895332,0.0459440697,6.9474057075,0.4106456167,0,0.0024405777,0.376515094,5,0
020126,20170331,2016,ADVANCED DRAINAGE SYSTEMS,3080,1046.2850,59.5430,5.2880,1257.2610,369.559,59.239,0,3.1,406.8580,24.615,3.04,147.814,949.618,176.882,1113.796,2,1,1,0.0298956366,0.0534595204,-0.023563884,0.35,0.5748865356,0.2248865356,0.0515652677,6.9530010741,0.4098290619,0,0.0024656774,0.3888596319,6,0
020126,20190331,2018,ADVANCED DRAINAGE SYSTEMS,3080,1042.1590,103.5590,8.0510,1384.7330,270.157,49.049,0,3.8,398.8910,30.049,2.05,142.822,904.718,155.922,1174.432,2,1,1,0.0516347918,0.0881779447,-0.036543153,0.21,0.2546267544,0.0446267544,0.0806003757,6.9490498018,0.3062929937,0,0.0027442113,0.3827544549,8,1
020235,20121231,2012,DNOW INC,5084,2373.0000,115.0000,50.0000,3414.0000,0,0,0,0,61.0000,57,14,770,1603,1157,2257,3,2,1,0.0432152118,0.0509525919,-0.00773738,0.35,0.28,-0.07,0.0483304042,7.7719102564,0,0,0,0.0257058576,2,0
020235,20131231,2013,DNOW INC,5084,2183.0000,161.0000,61.0000,4296.0000,0,0,0,0,102.0000,75,20,601,1582,1433,2863,3,2,1,0.0425680391,0.0562347188,-0.01366668,0.35,0.3278688525,-0.022131148,0.0516759777,7.6884553565,0,0,0,0.0467246908,3,0
020235,20141231,2014,DNOW INC,5084,2596.0000,101.0000,77.0000,4105.0000,0,0,0,0,124.0000,62,18,863,1733,1312,2793,3,2,1,0.0586890244,0.0361618332,0.0225271912,0.35,0.2337662338,-0.116233766,0.043361754,7.8617270778,0,0,0,0.0477657935,4,0
020235,20181231,2018,DNOW INC,5084,1795.0000,39.0000,19.0000,3127.0000,132,0,0,0,106.0000,6,6,523,1272,756,2371,3,2,1,0.0251322751,0.0164487558,0.0086835193,0.21,0.3157894737,0.1057894737,0.0185481292,7.4927603009,0.0735376045,0,0,0.0590529248,8,1
020235,20221231,2022,DNOW INC,5084,1320.0000,108.0000,31.0000,2136.0000,32,17,0,0,155.0000,10,9,329,991,545,1591,3,2,1,0.0568807339,0.0678818353,-0.011001101,0.21,0.2903225806,0.0803225806,0.0650749064,7.1853870156,0.0371212121,0,0,0.1174242424,12,1
020235,20241231,2024,DNOW INC,5084,1621.0000,97.0000,17.0000,2373.0000,44,23,0,0,197.0000,32,6,322,1299,493,1880,3,2,1,0.0344827586,0.0515957447,-0.017112986,0.21,0.3529411765,0.1429411765,0.0480404551,7.3907985217,0.0413325108,0,0,0.1215299198,14,1
020338,20101231,2010,PRIMO BRANDS CORP,2086,1529.2000,16.2000,62.2000,1803.3000,605.5,13.9,3.1,0,503.8000,18.6,1.8,253.3,1275.9,446,1357.3,5,4,1,0.1394618834,0.0119354601,0.1275264233,0.35,0.0289389068,-0.321061093,0.0434758498,7.3325000018,0.4050483913,0.0017190706,0,0.3294533089,0,0
021237,20121231,2012,TETRA TECHNOLOGIES INC/DE,1389,1261.8180,2.2060,25.9770,880.8310,331.268,35.441,0,0,552.7140,9.429,9.396,348.738,913.08,254.946,625.885,7,6,1,0.1018921654,0.0035246092,0.0983675562,0.35,0.3617045848,0.0117045848,0.031995922,7.1403088172,0.2906195664,0,0,0.4380298902,2,0
021237,20231231,2023,TETRA TECHNOLOGIES INC/DE,1389,478.9610,14.0900,17.6090,626.2620,186.871,9.929,0,0,139.6310,6.22,6.419,160.46,318.501,208.599,417.663,6,5,1,0.0844155533,0.0337353321,0.0506802212,0.21,0.364529502,0.154529502,0.0506161958,6.1716191745,0.4108894044,0,0,0.2915289554,13,1
021487,20101231,2010,B/E AEROSPACE INC,2531,3418.0000,103.4000,108.0000,1984.2000,1245.1,0.5,112.8,0,169.3000,68.1,23,712.3,2705.7,561.6,1422.6,2,1,1,0.1923076923,0.0726838184,0.1196238739,0.35,0.212962963,-0.137037037,0.1065416793,8.1368108637,0.3644236396,0.056849108,0,0.04953189,0,0
021487,20111231,2011,B/E AEROSPACE INC,2531,3837.3000,142.1000,180.9000,2499.8000,1245,0.5,158.6,0,208.3000,95.2,28.5,708.7,3128.6,749.6,1750.2,2,1,1,0.2413287086,0.0811907211,0.1601379876,0.35,0.1575456053,-0.192454395,0.1292103368,8.2525242733,0.3245771767,0.0634450756,0,0.0542829594,1,0
021487,20121231,2012,B/E AEROSPACE INC,2531,5106.4000,167.7000,165.8000,3085.3000,1960.2,0.3,191.7,0,302.9000,99.8,24.6,1289.4,3817,855.2,2230.1,2,1,1,0.1938727783,0.0751984216,0.1186743567,0.35,0.148371532,-0.201628468,0.1080932162,8.5382499339,0.3839299702,0.062133342,0,0.0593177189,2,0
021487,20131231,2013,B/E AEROSPACE INC,2531,5696.2000,278.8000,228.0000,3483.7000,1959.4,0,220.9,0,425.7000,141.2,41.3,1213.5,4482.7,888.1,1315.2,2,1,1,0.256727846,0.2119829684,0.0447448776,0.35,0.1811403509,-0.168859649,0.1454775095,8.6475545648,0.3439837084,0.0634095932,0,0.0747340332,3,0
021487,20151231,2015,B/E AEROSPACE INC,2531,3140.9000,92.1000,264.5000,2729.6000,2034.1,0,274.4,0,391.2000,70.9,44.7,1359.1,1781.8,1110.3,1619.3,2,1,1,0.2382239034,0.0568764281,0.1813474754,0.35,0.1689981096,-0.18100189,0.1306418523,8.052264662,0.6476169251,0.1005275498,0,0.1245502881,5,0
021487,20161231,2016,B/E AEROSPACE INC,2531,3370.1000,162.5000,253.0000,2932.9000,2037,0,290.7,0,407.0000,104.4,61.5,1523.3,1846.8,1210.9,1722,2,1,1,0.2089355025,0.0943670151,0.1145684874,0.35,0.243083004,-0.106916996,0.1416686556,8.1226976965,0.6044331029,0.099116915,0,0.1207679297,6,0
021515,20181231,2018,UNIVAR SOLUTIONS INC,5160,5272.4000,36.6000,185.6000,8632.5000,2350.4,29.8,0,0,955.8000,49.9,31.2,2705.4,3114.8,3671.5,4961,4,3,1,0.0505515457,0.0073775448,0.0431740008,0.21,0.1681034483,-0.041896552,0.0257399363,8.5702409458,0.4514452621,0,0,0.1812836659,8,1
021761,20130630,2013,CDK GLOBAL INC,7372,2427.1000,249.7000,64.7000,1839.2000,0,22,0,0,92.8000,115,20.4,1134.7,1292.4,413.2,1426,4,3,1,0.1565827686,0.1751051893,-0.018522421,0.35,0.315301391,-0.034698609,0.1709438886,7.794452408,0.0090643154,0,0,0.0382349306,3,0
021761,20140630,2014,CDK GLOBAL INC,7372,2587.2000,274.5000,69.1000,1973.6000,0,21.9,0,0,109.9000,116.7,20.3,1316.7,1270.5,428.8,1544.8,4,3,1,0.1611473881,0.1776929052,-0.016545517,0.35,0.2937771346,-0.056222865,0.1740980949,7.8583314888,0.0084647495,0,0,0.042478355,4,0
021801,20141231,2014,VWR CORP,5040,4988.8000,121.4000,116.0000,4375.3000,2016.6,95.3,0,0,231.5000,84.8,46.5,2082.8,2906,1945.2,2430.1,2,1,1,0.0596339708,0.0499567919,0.0096771789,0.35,0.400862069,0.050862069,0.0542591365,8.5149506789,0.4233282553,0,0,0.0464039448,4,0
021801,20151231,2015,VWR CORP,5040,4793.8000,123.3000,106.8000,4318.8000,1896.2,92.8,0,0,228.2000,75.8,42.6,1926.2,2867.6,1741.5,2577.3,2,1,1,0.0613264427,0.0478407636,0.0134856791,0.35,0.3988764045,0.0488764045,0.0532786885,8.4750786953,0.4149109266,0,0,0.0476031541,5,0
021801,20161231,2016,VWR CORP,5040,4962.5000,146.3000,88.0000,4514.2000,1766.9,250.1,0,0,253.8000,86.1,35.7,1895.4,3067.1,1776.5,2737.7,2,1,1,0.0495356037,0.0534390182,-0.003903414,0.35,0.4056818182,0.0556818182,0.0519028842,8.509664925,0.4064483627,0,0,0.0511435768,6,0
021845,20131231,2013,METALDYNE PERFORMANCE GROUP,3714,2216.8160,45.1010,47.7290,2017.2810,1235.525,44.521,0,0,539.5040,34.969,17.872,439.515,1777.301,529.685,1487.596,3,2,1,0.0901082719,0.0303180433,0.0597902286,0.35,0.374447401,0.024447401,0.0460173868,7.7038272111,0.5774254607,0,0,0.2433688678,3,0
021845,20151231,2015,METALDYNE PERFORMANCE GROUP,3714,3177.1850,97.7690,76.0420,3047.2550,1869.235,15.193,0,0,785.9530,48.064,23.635,565.207,2611.978,697.524,2349.731,3,2,1,0.1090170374,0.0416085926,0.0674084448,0.35,0.3108150759,-0.039184924,0.0570385478,8.0637508636,0.5931124565,0,0,0.2473740119,5,0
021845,20161231,2016,METALDYNE PERFORMANCE GROUP,3714,3190.5000,53.5000,81.8000,2790.7000,1831.9,14.2,0,0,831.6000,38.4,27.5,618.8,2571.7,708.5,2082.2,3,2,1,0.115455187,0.0256939775,0.0897612095,0.35,0.3361858191,-0.013814181,0.0484824596,8.0679329233,0.5786240401,0,0,0.2606488011,6,0
022124,20181231,2018,LANDMARK INFRAST PRTNS LP,6519,786.6130,116.0450,0.0030,66.4070,370.479,8.206,0,0,636.2120,0.227,0.015,120.132,720.331,7.68,60.441,5,4,1,0.000390625,1.9199715425,-1,0.21,5,1,1,6.6677363867,0.4814120794,0,0,0.8087992444,8,1
022124,20191231,2019,LANDMARK INFRAST PRTNS LP,6519,855.6050,21.0760,4.3130,60.1720,450.868,10.313,0,0,715.4290,3.783,0.725,129.262,726.343,6.893,52.447,4,3,1,0.6257072392,0.4018532995,0.2238539397,0.21,0.1680964526,-0.041903547,0.4219404374,6.751808821,0.5390115766,0,0,0.8361673903,9,1
022343,20121231,2012,KLX INC,5080,2845.9000,177.5000,40.2000,1180.7000,0,0,0,0,35.5000,80.8,10.1,637.7,2208.2,136.3,1044.4,2,1,1,0.2949376376,0.1699540406,0.124983597,0.35,0.2512437811,-0.098756219,0.1843821462,7.953634641,0,0,0,0.0124740855,2,0
022343,20131231,2013,KLX INC,5080,3064.0000,197.5000,42.0000,1291.6000,0,0,0,0,92.3000,89.1,10.3,624,2440,175,1116.6,2,1,1,0.24,0.1768762314,0.0631237686,0.35,0.2452380952,-0.104761905,0.1854289254,8.0274765309,0,0,0,0.0301240209,3,0
022343,20141231,2014,KLX INC,5080,4303.6000,210.9000,32.9000,1695.7000,1200,0,0,0,332.2000,155.7,29,534.2,3769.4,190.4,1505.3,2,1,1,0.1727941176,0.1401049625,0.0326891552,0.35,0.8814589666,0.5314589666,0.143775432,8.3672071607,0.2788363231,0,0,0.0771911888,4,0
023083,20130930,2013,ENERGIZER HOLDINGS INC,3690,1238.8000,16.7000,145.3000,2012.2000,0,0,29.7,127.4,240.6000,47.1,36.2,434.3,685.8,970.3,1041.9,5,3,2,0.1497475008,0.0160284096,0.1337190911,0.35,0.2491397109,-0.100860289,0.0805088957,7.1218984481,0,0.0147599642,0.0633137859,0.1942202131,3,0
